DOKUMENT-ID,SCHLAGWORT,ART,TEXT,discipline,narrower,broader
54CDD2C8D98E980BC125772C0036C441,Crossover (Musik),ND,s. Musik,,,7B0A85894606CB6DC1256F230035BFCA
FB35D8D05758B908C1256F230035B2BE,"Czerny, Carl",DS,Deutscher Pianist und Komponist (1791-1857); klavierpädagogische Werke (Etüden).,Musik,,
4C595E7ED0E5840BC1256F230035B2D3,"Danielsson, Christer",DS,Schwedischer Komponist (1942-89).,Musik,,
9D5AA986E345984EC1256F230035B2D8,"Danzi, Franz",DS,"Deutscher Cellist, Komponist (1763-1826).",Musik,,
BE07E338BD7E0D45C1256F230035B2DB,"Dargomyschskij, Alexandr",DS,Russischer Komponist (1813-69).,Musik,,
01F0050000A4EACEC1256F230035EBAC,"Dargomyshski, Alexander",ND,"s. Dargomyschskij, Alexandr",,,BE07E338BD7E0D45C1256F230035B2DB
0DA0AEBA13BA77B1C1257C190062B1B5,"Daunès, Yves",ND,s. Chanson,,,7C693094FCC834ABC1256F230035B21F
B4C143A63B21D3B1C1257C1B0057780A,"Davis, Miles",ND,s. Jazz,,,4DAD35B74975459AC1256F230035B9EE
F2A20937708A838CC1257C1B005A56AB,"De Peira, Claire",ND,s. Chanson,,,7C693094FCC834ABC1256F230035B21F
F9C576C7C6EFF2D2C1257C1B005A7CAD,"De Peira, Martina",ND,s. Chanson,,,7C693094FCC834ABC1256F230035B21F
34B5AC01A7743A85C1257C1B005A83BF,"De Peira, Rosina",ND,s. Chanson,,,7C693094FCC834ABC1256F230035B21F
0DDBBD93A7927AB8C1256F230035B2F1,"Debussy, Claude",DS,Französischer Komponist (1862-1918); Schöpfer des musikalischen Impressionismus.,Musik,,
AB40AD903F8D7761C1256F230035B302,"Delius, Frederick",DS,Englischer Komponist (1862-1934).,Musik,,
8E5187DA1B572C76C1256F230035B315,"Deodato, Eumir",DS,Brasilianischer Dirigent und Pianist; geb. 1943.,Musik,,
6D729B4923F6A32CC1256F230035EBD9,"Deprez, Josquin",ND,"s. Desprez, Josquin",,,E76C809FCCA69645C1256F230035B31D
E76C809FCCA69645C1256F230035B31D,"Desprez, Josquin",DS,"Josquin des Prez, auch Deprez, meist kurz Josquin genannt, Franko-niederländischer Komponist (1440-1521).",Musik,,
BA30AB87954AEE92C1256F230035B31E,"Dessau, Paul",DS,Deutscher Komponist (1894-1945); bekannt v.a. durch seine Bühnenmusik zu Stücken von B. Brecht.,Musik,,
0DEB02B7A244C44EC1256F230035EBEA,Deutsche Nationalhymne,ND,s. Deutschlandlied,,,9269ACBBE5CC9B9AC1256F230035B33B
9269ACBBE5CC9B9AC1256F230035B33B,Deutschlandlied,DS,"Das Gedicht ""Deutschland, Deutschland über alles"" von H. Hoffmann v. Fallersleben (1841) mit der Weise von J. Haydn (1781), deutsche Nationalhymne 1922-45; in der Bundesrepublik Deutschland 1952 wiedereingeführt; bei offiziellem Anlass 3. Strophe gesungen.",Musik,,
9AA350CD03629947C1256F230035B33D,"Devienne, François",DS,Französischer Komponist (1759-1803).,Musik,,
6F806B7FB4079AF7C1257C310061F7B5,Dezibel,ND,s. Schall,,,8FFA78B8503A06C4C1256F230035C471
F9F65F6B308AB91BC1256F230035B361,Dirigent,DS,"Kapellmeister, Leiter einer musikalischen Aufführung. Hier auch Beispiele vom ""Dirigieren"", Proben, Personen.",Musik,,
BDC63A0A6C42E8D6C1256F230035B365,"Distler, Hugo",DS,Deutscher Komponist (1908-42).,Musik,,
81CC4D730966AC03C1256F230035B366,"Ditters von Dittersdorf, Karl",DS,Österreichischer Komponist (1739-99); volkstümliche Singspiele.,Musik,,
8AFD6EAD354AC067C1256F230035EC2C,"Dittersdorf, Karl Ditters von",ND,"s. Ditters von Dittersdorf, Karl",,,81CC4D730966AC03C1256F230035B366
E8326017EBACB05FC1256F230035EC2E,Dixieland-Jazz,ND,s. Jazz,,,4DAD35B74975459AC1256F230035B9EE
07EFDF17EF597FF0C1256F230035B377,"Domingo, Placido",DS,"Spanischer Sänger (Tenor), geb. 1941.",Musik,,
