DOKUMENT-ID,SCHLAGWORT,ART,TEXT,discipline,narrower,broader
1A5683049918F389C12575680050A5C6,Fotografieren,D,s.a. Fotomontage,,,73B4069DDAAB3CCFC1256F230035B5A9
874940FC08D5DBBEC125756800509EB6,Fotografieren,D,s.a. Bildsprache,,,D367C6CB35526966C1256F230035B0AD
A6B1A42E451C6DD0C1256F230035B5A4,Fotografieren,DS,"Das Aufnehmen eines Bildes mit einer Fotokamera und was dabei zu beachten ist, z.B. Belichtung, Brennweite.",Medienpädagogik,,
DBE57A1A0A6458CFC12575680050AD53,Fotografieren,D,s.a. Sensibilisierung (Fotografie),,,7805EE2D584B16DCC1256F230035C583
FC042E3511009AD1C125843A005A751F,Fotografieren,D,s.a. Weitwinkelobjektiv,,,33A00F80D7C0577CC1256F2300360AF8
73B4069DDAAB3CCFC1256F230035B5A9,Fotomontage,DS,"Zusammensetzen von Teilen verschiedener Aufnahmen zu einem neuen Bild, das fotografiert wird.",Medienpädagogik,,
586C28C2EEAEBB35C1256F230035EF22,Freilichtkino,ND,s. Kino,,,2CC402AD7E73E5DFC1256F230035BB03
975B0FD1DA4A8781C125747C0031D66B,GZSZ,ND,s. Seifenoper,,,74D3697127B8E5FAC12572A7003EC5AA
4C5DCD16291659F2C1257A94006035C4,Heftroman,ND,s. Printmedium,,,A8ADB1C84EC22939C1257A94005F7D78
34AE6E70573D2CCDC12583E0005C7A7B,Hoax,ND,s. Fake News,,,5E8AA16A78DD538EC12581A60058E270
F76FF2C8855C49B0C1256F230035F22C,Hörfunk,ND,s. Rundfunk,,,18537E9DA2D88A96C1256F230035C400
2D2F3B0BDF09AD1CC125747C003098A2,Hörspiel (für Erwachsene),D,s.a. Comedy,,,A23CF644E4711C74C125742D003ACD93
A620925BB8E0DA73C125747C0031B10C,Hörspielserie,ND,s. Seifenoper,,,74D3697127B8E5FAC12572A7003EC5AA
2191B70D0C083D05C1257E6B003530A3,Illustrierte,ND,s. Presse,,,CE473D2FAAEDFB3AC1256F230035C248
511B8194E55D524BC125747C0030FA6A,Impro-Comedy,ND,s. Comedy,,,A23CF644E4711C74C125742D003ACD93
2F6F45490B18F1D6C1257826004778A3,Informationstechnische Bildung,ND,s. Medienpädagogik,,,426D52AF49161B1DC1256F230035BE8E
32BBB3024819D958C1256F230035D6F5,Informationswesen,D,s.a. Massenmedien,,,3BDC388829375FB1C1256F230035BE5F
AB6C8E3020408A4FC1256F230035D720,Internet,D,s.a. Massenmedien,,,3BDC388829375FB1C1256F230035BE5F
A33C7E0FEC7353F3C12581A600595723,Internet-Troll,ND,s. Fake News,,,5E8AA16A78DD538EC12581A60058E270
1C6F9F8E95E0019DC1257E9E002E8B07,Internetnutzung,ND,s. Medienkonsum,,,8FC19B3799821B75C1256F230035BE8B
B44F3927FBB23CDBC1256F230035D75D,Journalismus,D,s.a. Presse,,,CE473D2FAAEDFB3AC1256F230035C248
30969D04DE93373BC1257EB500582697,Jugendzeitschrift,ND,s. Presse,,,CE473D2FAAEDFB3AC1256F230035C248
9578964DD9EF230DC125725D0040774E,Kabel Eins,ND,s. Fernsehen,,,791E2ADBDA9D787EC1256F230035B520
4A543503866CFD53C1256F230035D790,Kamera,D,s.a. Fotografieren,,,A6B1A42E451C6DD0C1256F230035B5A4
5B221C56926E3144C1257EC00054D5C1,Kameraführung,ND,s. Filmherstellung,,,BD5078E7C6489C70C1256F230035B545
0334328A1A657DCFC1257A94005FF5D9,Katalog,ND,s. Printmedium,,,A8ADB1C84EC22939C1257A94005F7D78
13D6BA21C43B5701C125725D00408B84,KIKA,ND,s. Fernsehen,,,791E2ADBDA9D787EC1256F230035B520
FC7BA309C930A62AC1256F230035BAF8,Kinderkino,DS,Vorführung von Filmen für Kinder unter Aufsicht von Pädagogen mit entsprechender Nachbereitung.,Medienpädagogik,,
DB4D17E6A90376F2C1257EED005D0783,Kinderseiten im Internet,ND,s. Medienkonsum,,,8FC19B3799821B75C1256F230035BE8B
2CC402AD7E73E5DFC1256F230035BB03,Kino,DS,"Das Kino – auch Lichtspieltheater, Lichtspielhaus oder Filmtheater genannt – ist ein Aufführungsbetrieb für alle Arten von Filmen. ",Medienpädagogik,,
E2A82C8B791E347FC1257EF1005E5E13,Kinofilm,ND,s. Kino,,,2CC402AD7E73E5DFC1256F230035BB03
B7454EE359E0E9A6C125747C0030A693,Kleinkunstprogramm,ND,s. Comedy,,,A23CF644E4711C74C125742D003ACD93
11A451D09274C3FDC1256F230035D856,Kommunikation,D,s.a. Massenmedien,,,3BDC388829375FB1C1256F230035BE5F
8F26F66D917F2B3BC1257F34005C7376,Konsumgewohnheit,ND,s. Medienkonsum,,,8FC19B3799821B75C1256F230035BE8B
14D1EEBB1A023DA3C1256F230035F55F,Kreisbildstelle,ND,s. Medienzentrum,,,C19C065E0A3EBE73C1256F230035B0AE
